file,force_N,volume_cm3,contact_area_mm2,max_depth_mm,mm_per_px,estimated_grating_period_px,ftp_output_dir
sphere-1.jpg,0.5,0.013897318468323634,205.22311025659033,0.2618858516216278,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/001_sphere-1_F0.5N
sphere-2.jpg,0.5,0.015697668452302027,206.68121131876055,0.22853468358516693,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/002_sphere-2_F0.5N
sphere-3.jpg,0.5,0.010988610885390073,161.01034836575937,0.20464380085468292,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/003_sphere-3_F0.5N
sphere-4.jpg,0.5,0.019896585310867573,267.0484409901546,0.25566136837005615,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/004_sphere-4_F0.5N
sphere-5.jpg,0.5,0.010413515682411756,161.8335294717441,0.16386406123638153,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/005_sphere-5_F0.5N
sphere-6.jpg,1.0,0.03761241047721209,266.4744290530217,0.6670059561729431,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/006_sphere-6_F1N
sphere-7.jpg,1.0,0.031452935645632916,192.45826602118626,0.7109416127204895,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/007_sphere-7_F1N
sphere-8.jpg,1.0,0.039712107729663784,205.14374526206714,0.7194128632545471,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/008_sphere-8_F1N
sphere-9.jpg,1.0,0.037799053036779585,184.2255321125657,0.743376612663269,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/009_sphere-9_F1N
sphere-10.jpg,1.0,0.03895332055977863,260.23412564644264,0.6891549825668335,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/010_sphere-10_F1N
sphere-11.jpg,2.0,0.07450613805252913,292.2200641368348,1.2369464635849,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/011_sphere-11_F2N
sphere-12.jpg,2.0,0.07369946728788328,290.0873606212175,1.2434941530227661,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/012_sphere-12_F2N
sphere-13.jpg,2.0,0.07582758539865715,288.50559782339485,1.2402918338775635,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/013_sphere-13_F2N
sphere-14.jpg,2.0,0.07189652359416836,271.85556025144865,1.2272727489471436,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/014_sphere-14_F2N
sphere-15.jpg,2.0,0.07113572850722519,260.5478942294413,1.2305909395217896,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/015_sphere-15_F2N
sphere-16.jpg,3.0,0.15164353425106064,340.25711134515524,1.753556251525879,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/016_sphere-16_F3N
sphere-17.jpg,3.0,0.15314626370313805,336.3728408573866,1.7568646669387817,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/017_sphere-17_F3N
sphere-18.jpg,3.0,0.1512934429171165,246.50121304761035,1.753724217414856,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/018_sphere-18_F3N
sphere-19.jpg,3.0,0.15360210773872335,240.54514706327706,1.7404221296310425,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/019_sphere-19_F3N
sphere-20.jpg,3.0,0.1527863671009752,246.68024570967427,1.7612494230270386,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/020_sphere-20_F3N
sphere-21.jpg,4.0,0.162035604514122,245.51837910380573,1.8166069984436035,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/021_sphere-21_F4N
sphere-22.jpg,4.0,0.16441834236931638,333.63567139511014,1.8145695924758911,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/022_sphere-22_F4N
sphere-23.jpg,4.0,0.16330651147038738,324.457017493626,1.8091078996658325,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/023_sphere-23_F4N
sphere-24.jpg,4.0,0.16196042117810383,229.99144848923999,1.800638198852539,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/024_sphere-24_F4N
sphere-25.jpg,4.0,0.16250312835449726,330.21374814287776,1.811943531036377,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/025_sphere-25_F4N
sphere-26.jpg,6.0,0.21842141944482174,249.33712732865405,1.9933817386627197,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/026_sphere-26_F6N
sphere-27.jpg,6.0,0.22018295029982468,347.3639697500748,1.990386962890625,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/027_sphere-27_F6N
sphere-28.jpg,6.0,0.22088157566040764,345.8274265421549,1.9961544275283813,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/028_sphere-28_F6N
sphere-29.jpg,6.0,0.21584491218621119,243.74374091231627,1.9911103248596191,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/029_sphere-29_F6N
sphere-30.jpg,6.0,0.22057563687247184,346.87762844642685,1.9938108921051025,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/030_sphere-30_F6N
sphere-31.jpg,8.0,0.25834629428507544,250.3254983650998,2.0498173236846924,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/031_sphere-31_F8N
sphere-32.jpg,8.0,0.25993913126818036,251.7965193100994,2.050586223602295,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/032_sphere-32_F8N
sphere-33.jpg,8.0,0.2629598171770984,359.8085854610655,2.0494611263275146,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/033_sphere-33_F8N
sphere-34.jpg,8.0,0.2584216218162144,256.2926385347154,2.0492920875549316,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/034_sphere-34_F8N
sphere-35.jpg,8.0,0.2621032981591701,360.6889831910088,2.050379753112793,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/035_sphere-35_F8N
sphere-36.jpg,10.0,0.2816002088413456,251.328634981922,2.070584297180176,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/036_sphere-36_F10N
sphere-37.jpg,10.0,0.2844210114737229,251.95801784546634,2.070629119873047,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/037_sphere-37_F10N
sphere-38.jpg,10.0,0.2878580463746217,359.67292669135725,2.0705857276916504,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/038_sphere-38_F10N
sphere-39.jpg,10.0,0.281769465074215,251.0573174425055,2.0706334114074707,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/039_sphere-39_F10N
sphere-40.jpg,10.0,0.2889027688643009,362.47469556778054,2.0705201625823975,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/040_sphere-40_F10N
sphere-41.jpg,15.0,0.18604661555248522,322.37599350932607,1.8688700199127197,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/041_sphere-41_F15N
sphere-42.jpg,15.0,0.18164292540034263,320.7766965848065,1.8436005115509033,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/042_sphere-42_F15N
sphere-43.jpg,15.0,0.1878272378414905,323.37636157982763,1.8855046033859253,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/043_sphere-43_F15N
sphere-44.jpg,15.0,0.1950034396800332,324.5160798151316,1.9031425714492798,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/044_sphere-44_F15N
sphere-45.jpg,15.0,0.19293768595903274,323.8165604447993,1.8908900022506714,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/045_sphere-45_F15N
sphere-46.jpg,20.0,0.23977201608374404,335.7203867745041,2.0276901721954346,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/046_sphere-46_F20N
sphere-47.jpg,20.0,0.23608569665789658,335.44630068876705,2.0212602615356445,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/047_sphere-47_F20N
sphere-48.jpg,20.0,0.23680615315977827,334.87598014672835,2.0214693546295166,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/048_sphere-48_F20N
sphere-49.jpg,20.0,0.2265083288277132,330.6474870664347,1.9976630210876465,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/049_sphere-49_F20N
sphere-50.jpg,20.0,0.24125767283351124,335.7194639257306,2.0238466262817383,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/050_sphere-50_F20N
sphere-51.jpg,25.0,0.2850804446004552,341.37283551234754,2.079469919204712,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/051_sphere-51_F25N
sphere-52.jpg,25.0,0.29987097073277175,343.9761919024628,2.0810840129852295,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/052_sphere-52_F25N
sphere-53.jpg,25.0,0.3082831410497947,347.19970266838726,2.081511974334717,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/053_sphere-53_F25N
sphere-54.jpg,25.0,0.24825453920023616,193.35988927292064,2.0807251930236816,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/054_sphere-54_F25N
sphere-55.jpg,25.0,0.3109154518201794,347.39996085224226,2.081761598587036,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/055_sphere-55_F25N
sphere-56.jpg,30.0,0.3043835282011662,350.06422526141023,2.0787057876586914,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/056_sphere-56_F30N
sphere-57.jpg,30.0,0.3037565966546765,348.351417937747,2.078261613845825,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/057_sphere-57_F30N
sphere-58.jpg,30.0,0.30820749628938976,349.8925753895345,2.078494071960449,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/058_sphere-58_F30N
sphere-59.jpg,30.0,0.29623589825287916,345.54595766622964,2.075974941253662,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/059_sphere-59_F30N
sphere-60.jpg,30.0,0.290870426644578,344.6978596433597,2.074735641479492,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/060_sphere-60_F30N
sphere-61.jpg,35.0,0.31276420630379254,345.2903285559631,2.0814156532287598,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/061_sphere-61_F35N
sphere-62.jpg,35.0,0.30308014850368237,343.9245123711454,2.080993175506592,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/062_sphere-62_F35N
sphere-63.jpg,35.0,0.32098387613446294,347.8401597172139,2.081644296646118,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/063_sphere-63_F35N
sphere-64.jpg,35.0,0.3137742066083678,346.774269383792,2.08160138130188,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/064_sphere-64_F35N
sphere-65.jpg,35.0,0.33955323728217285,237.45175797441973,2.082489490509033,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/065_sphere-65_F35N
sphere-66.jpg,40.0,0.2839535597309081,337.19971335846543,2.075005054473877,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/066_sphere-66_F40N
sphere-67.jpg,40.0,0.27385003832420635,333.77779010623306,2.0697386264801025,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/067_sphere-67_F40N
sphere-68.jpg,40.0,0.2542505472330486,326.2676467872829,2.0530853271484375,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/068_sphere-68_F40N
sphere-69.jpg,40.0,0.26897996347314335,330.1759113431632,2.0661048889160156,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/069_sphere-69_F40N
sphere-70.jpg,40.0,0.2672005668426654,330.19621401618076,2.06552791595459,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/070_sphere-70_F40N
sphere-71.jpg,45.0,0.3174089330199703,342.4627199138811,2.0802676677703857,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/071_sphere-71_F45N
sphere-72.jpg,45.0,0.3358380499931286,346.9237708851031,2.0815882682800293,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/072_sphere-72_F45N
sphere-73.jpg,45.0,0.32604451925725897,224.90839744466177,2.082035541534424,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/073_sphere-73_F45N
sphere-74.jpg,45.0,0.34759866172879195,348.8100737781892,2.082054853439331,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/074_sphere-74_F45N
sphere-75.jpg,45.0,0.3309921710833465,345.377999189448,2.081441640853882,0.030378426119953176,65.83619546657023,./Force/Height_to_force/calibration_out/ftp_runs/075_sphere-75_F45N
